,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
16,23,-525.137288884404,62.36281518405281,-8.991613158894296,12.791491952135248,-2.9972148471441837,-3.889918213879784,5.6442789238296704,-10.347341038316461,-3.711658985175303,-4.04907600088025,-4.281160611709376,-5.144761660600037,-3.8745873281619434,2.4104268609997406,-2.3960977357623428,-1.5974702348953844,0.09873590856723864,-0.8394314923446229,-0.7454407249274062,3.430859006415369,-2.6054463577150115,2.8773849530642823,1.3612028390632485,6.342900383413322,3.0872192844448882,5.020615783704182,3.302068312857439,7.040294540456299,5.779090258721332,10.311661714192258,6.848102673928308,9.68346974085366,6.3153524948259925,6.805704609054942,2.7915133537567685,2.809679878547448,1.0033873591737978,4.559299442908527,2.674508383421472,3.2371543009655808,4
17,25,-444.41918728078065,41.64237396275277,-10.21457402982209,7.467358260598798,-11.04848146593395,-10.77105867173853,7.4257651431177285,-14.47549821113907,-7.095097311445827,-7.084227090191269,-5.636948171215263,-3.6448615441121723,-4.114655482000783,-2.2733886056218826,-4.548536600052816,-2.652274690203832,-0.8504198901403343,0.7456973216075272,1.4980865691801093,8.482796612182469,4.236129088185091,7.811274088690853,5.228413173341012,8.460211285784645,3.4058016831303464,4.901182319386447,3.1879275994655254,5.1300520513190255,3.943303855507466,3.8999586891946727,0.07877486797038331,2.8579730145419773,1.6391687718789274,5.204578344999833,3.4776589876066684,2.2669191670282443,0.4653305947126994,3.0523854074601653,1.965937424418423,3.332454868661912,4
18,27,-627.3140018834782,66.07952200061193,-2.4599161503330307,19.523321344589327,7.962914424998792,-3.710552738644033,-1.0703168311576978,-10.567743578753399,-1.3425362471317883,-3.5202919174216567,-3.5891032846773925,-3.9450708619493753,-4.11281787272976,1.4405173129958841,-2.7439286024593,-4.56411897573124,-4.9254400743838005,1.9440546426987944,-4.832391462195922,2.191264055931484,-1.5323956607293678,0.09434574890205466,-1.4405646175753206,2.4711684905016966,-3.4807989061725757,0.3031188841759569,-1.315703438941227,4.661408317541301,3.6302529188758177,8.753824961634946,4.057768717637529,6.105129889105481,2.6041269882871623,5.157409464065464,5.487690267655358,6.5225119783858885,4.387950175270339,3.2845868907016857,1.4992142896342222,5.202345801184665,2
19,28,-432.05574382130834,57.18908321255308,-16.63427690255121,6.251389889012228,-14.334726974503033,-9.436359870174405,8.264465828551689,-11.847550750640938,-8.78871865746783,-4.5248059744328435,-4.65149899286928,-3.0943325723607207,-5.315596523037262,-1.333817296163761,-3.6542476912035537,-1.7176439825381764,-1.8693570460495972,0.29301875127992844,1.5467533281154358,9.151247654274,6.668170440821237,9.547762587246213,5.3194219966944205,8.662020347435414,5.1674296267973325,7.843850607548168,4.64277324395192,7.93959550260736,4.8405943818815915,7.0914395997126185,2.5115481899036824,4.547378259701955,3.428854094521532,6.16091909920051,3.261372825581156,4.6637568739320905,1.172184996137697,4.0679272123026635,1.5186604440592268,3.24946180175526,4
20,30,-668.0680505812775,70.05757937060731,12.912612291562064,19.800567814651668,10.265396709059477,1.2866492382692012,-1.2214482705681693,-9.597071137991849,-5.050597848858609,-4.855981359544117,-1.9888856920291291,-11.122692093500753,0.5296945562660728,-2.364285120488749,-1.162552181564237,-3.0420090689439685,-5.259310355671189,2.8768399028451666,-0.7037324082275545,4.06936281396903,-0.26410886596710925,-0.06850053631554548,-2.1273415449666717,4.963399162543248,0.8094802514107333,4.2051436742859085,-0.4988929105652514,5.8788509935736295,2.7751838244390283,9.733118330594195,5.715065071477692,11.277799594529627,11.491259364374187,11.623214925448597,8.533663277502564,6.1307189809277585,1.8106744055655464,3.0371734229788,1.6712669327774248,4.345026887389147,3
21,32,-686.685874080836,79.84065695964217,6.543506215370244,23.571980343540787,4.567501179969449,1.0111480485048066,1.9629939598509836,-8.837682162727317,-1.4732558889599767,-5.263855399926074,-1.2719340085620814,-4.7541928645313485,0.0882840744976479,-0.37222096785765496,-0.853202872668321,-1.6745483026112924,-2.1238096576901753,2.1162336535168955,-0.13742943340830266,3.9851828201870485,-3.3997594550741312,2.773303395398089,-3.495478433844195,2.890781852005108,-2.7635491193991637,-0.16635601855139867,-1.260715166774417,2.0135036414385463,0.5587455940831242,4.2370838291565045,-2.509312942347497,3.277157457432861,2.4808723719134216,8.715755212822469,10.258704662836012,13.445533426430623,8.134001787470911,5.502483593794979,3.086233962004385,3.3336781179138506,3
22,35,-674.8800775062858,74.02215331083791,7.8131653423348455,23.93259584396946,4.604425824148497,2.2930031271316884,4.952249276364359,-6.755787087990668,-4.28154449746607,-2.3874585716665533,0.27201824524993096,-8.570018259507544,-0.5347539415566381,-1.2449535731762706,-1.881250555422976,-3.295336196072275,-2.8544570131401517,4.055798231719441,1.1902475558239232,1.9066316455887515,-2.3155924370565057,2.0862084669893326,-1.400652116302554,3.0532432839053385,-3.3586118263752898,2.9286415507314274,-2.5053153433891424,3.3359828063226047,1.2857415596976003,5.357695491207302,-0.13406697181115834,2.934611730904308,2.0014167244076315,6.996528610106688,6.173470277554653,9.980881036029393,6.846384281713238,5.992238793680719,1.9229751287426489,5.105385528601348,1
23,36,-500.7064503286513,58.26381374870184,-29.11532194048595,11.359521514304795,1.2079861287063745,-16.70125411798813,-5.878952657367785,-16.699693996824525,-7.622029570217745,-5.637728539428317,-13.567037721421173,-6.497092551563298,-8.951373580029227,-1.349981055850633,-5.633859485408263,-5.376468310488306,-3.808010828296653,-0.3910874852537524,-4.128414797444542,2.2852308533898684,0.6635685200372765,1.8255059971006689,4.845899311634722,12.520693718600564,9.456874020015878,11.175978180409512,6.295308670890367,7.537539074810311,3.1441413754860186,6.386884147587884,1.7041490489318372,6.87152337524568,4.04266989897145,6.385669287589757,3.087811911143029,2.532912800573042,1.5210660250347432,2.6702540996373063,0.7827694166273618,2.938434109658401,2
24,37,-673.9549398256282,74.49368322398738,9.200345875763466,20.452203948490904,3.5316202130984293,3.3898113537288252,5.4869114338358775,-8.232018902451843,-2.934893328520588,-3.0912800009724664,-2.1945655715701493,-10.102638179768348,-3.2054291089581297,-3.6441313568486673,-1.7337169373446626,-5.336115579826308,-5.0942356565726765,2.9131567956150084,-0.2604410778945884,2.0995070286804736,-4.000734238945632,2.073312735598892,-1.5300428640271062,0.1924792646929304,-4.796604152467636,2.1048637765291374,-2.655290142436963,0.9579539507380912,-0.7326134444182403,4.599870745830461,-0.5606929993920097,4.607392232648972,5.582333525538332,10.957165145996113,9.742420195361934,11.944188632981176,7.326811769471023,7.153844085419498,4.1881734557871635,4.494452637617376,1
25,41,-575.6164760408111,53.67024919794711,8.13068196350808,12.263621423738195,-2.36713141594825,-1.2468555695407937,7.257555208057507,-8.291009552914819,-6.083241921199504,-4.839537810629589,-3.5777380384088,-3.1667821421074867,-2.5612967675738982,0.07217693452963875,-2.532368021039336,0.5582930360291901,-0.1674366532457209,-0.028171902323222038,-1.1641040434405057,3.300224965367786,-1.8369194352474332,0.4291134379512148,-2.8246392634350936,-0.06500839639013001,-1.957682936389182,-0.6790429295445253,-0.4908908010147721,3.8560008709595537,3.952638047990122,6.420254271279204,1.9749779280767858,2.640246441979225,0.3597301508053,5.262826876508299,6.127961852584428,8.165334351887388,5.3382155043796935,5.777935466432003,1.591617464416622,3.3293072994651918,4
26,43,-667.802984400323,72.50783917649805,8.96765614233883,21.321232133626086,2.777469513698028,4.170177659390445,0.926984969141346,-10.134375732660072,-1.1908929158670034,-3.6275132239134167,-2.9610977973828563,-10.853322500857532,-3.1526656236984825,-1.661283037979686,-3.28401179033577,-3.9866545960490862,-4.961318957173925,1.6803289365966907,1.075729642367331,2.7213902954980096,-2.136646484157708,-0.031228963821906375,-3.298527183046208,2.9317658687238546,-4.524760110971767,0.2423584040863189,-2.6926044283847257,0.08722019939637403,-0.9940720986639594,4.665762747516094,0.9641143854202,6.495387079519821,7.73378459209787,12.31133460693661,9.444390921740034,12.50743882462672,8.519251086012371,7.430079746000974,5.079397343780662,4.3147868696879135,1
27,44,-479.9724413995152,52.24146206278757,-27.92753155074843,12.897387574972186,1.969110831070771,-14.688943823391664,-4.658015440108248,-16.069949669694847,-6.321119030036452,-7.370456738534428,-12.556177130807786,-4.502650241448204,-8.37286068349166,-2.24995212757342,-5.24260705309064,-7.074222758835331,-5.473749522811617,0.4604560472817445,-4.691329841533966,1.2484827490046368,-0.8968260834275106,0.5576265793718239,2.1572171081566607,12.822052173382936,12.19977248096246,15.533901880275822,11.788193724610188,10.44490394888045,4.288959202910822,7.174460377400133,4.506775186287216,8.107411778796065,4.913601905401793,6.250013890569162,3.2212889422975945,4.407465450687368,3.5879950689855344,3.5270002861442777,1.2199615184066197,3.950082976924616,2
28,45,-695.1435798332111,76.55600928380524,11.305592071556369,18.494518417982125,9.78578706017256,5.330720182485072,-2.3127895522975765,-11.870149842276554,-4.972135931189401,1.3058142701112219,1.963095730146939,-9.258356851703432,0.6650345535048471,0.9424483126706508,-0.4924313497679059,-0.7467870157528838,-1.754418860671513,6.683117197625883,4.680121727829942,5.098783027858834,0.151329563433648,3.679216799410887,-4.191711665993342,6.350611997381577,-0.5427060627599449,2.093698733852156,-2.3600671198511023,1.1621908518786557,0.6444028618597933,5.514044759306897,0.5550037936880728,8.707508701195081,8.675988959520677,13.490032941562824,10.330153579305007,9.247609785835087,2.457254172434848,2.5377689758492528,-0.3200847605352432,4.344705403344589,3
29,47,-462.0087282164346,35.763720850287385,-6.850478483215928,2.6009450462564208,-11.453938272026432,-8.32575251262341,5.8269606447050535,-14.36739136212714,-5.959975646871502,-6.3034036631930075,-4.806345647470852,-3.2655366984534315,-4.473758443267413,-0.29489986018588643,-6.512376112686952,-4.314705594162969,-3.9019619607620126,-1.1583580958128006,-2.7229534070661194,5.6389386570427895,1.3533291192060846,7.786511365261487,6.3735613088581164,8.886071955996119,4.301968142839511,6.784821087510737,7.468375489720103,10.837414323081486,8.570004630374246,6.027839210186517,-1.4986838597606902,1.3193938057835566,1.4834801655091308,5.417351482899222,2.519070588554837,2.937215067093382,-0.7170114955581874,0.3658412190947429,1.2710207040023138,3.9635842320491546,4
30,48,-677.9073005972574,70.31511632750468,14.50006722961334,20.07263247262653,5.31965225264341,6.857422244483678,4.448225909359715,-6.8368334282072665,-4.67106985991124,-2.194156032293363,-2.046311690308921,-8.265351825301911,-2.5007906501673585,-1.5905091729762784,-5.106450497637215,-4.090506119006337,-2.949760747704035,1.8363294750833272,0.03219843003651262,1.7941653712860708,-2.6297949593344945,-0.07880248967153458,-1.9453216645843079,2.532408156984181,-4.152456113437377,1.7481916658797485,-1.7094964059621889,3.156535278892732,0.7147811695467765,7.032753252386787,2.1266501765263204,7.143358573691004,5.579274009871086,11.656560191918038,7.665336879789384,9.824069621869787,5.6310710225497065,5.615174162426476,2.6459084396672687,4.0738869615218425,1
31,49,-628.6820297831698,68.80923516259385,-6.1969125532039255,15.794150745086649,8.059835418458087,-3.8749428631578082,-1.9736770409569253,-17.027053266575646,-7.253734679888321,4.594205069507399,-11.255275236754386,-3.32531424438818,-2.0334101214471816,1.4485831942782024,-2.1157365199370446,-2.5275557665520245,-3.315985244794352,4.243527302314457,-0.25162314150073795,4.431988963641472,6.197649575672314,7.570003837878769,3.955670505936418,10.611107481402126,6.6477555106058785,11.565532641884975,8.035418628567374,9.326726488325804,6.303324607675832,4.693808652976296,1.7983013648434332,4.191123313559932,1.5671386107688,3.4632888391093486,-0.8971087848895534,1.8314265720578942,1.179014046092686,1.2854796138188291,-2.3116566916489,-1.5955459034861632,3
32,50,-611.7021940218527,69.42729340161992,-8.48743221469544,16.443194988391358,8.237024974516862,-7.234892535688815,-5.558046825529377,-20.11778584327539,-4.944223621223945,1.7724119202552542,-9.167802549948263,-6.137109348264809,-3.5361276114498774,-0.7319622442648746,-1.6537182167636684,-4.035738587874737,-4.19582068285746,6.191041200858551,5.135010085946306,8.290246256314777,6.0468937030450824,4.697563706712365,1.1050204418127032,8.409585154550832,5.012048773827591,10.452418970620473,7.380691798745088,10.462535968879477,7.9577732313766525,4.68604279421049,2.7022659610013617,4.342008990954911,3.9501497884687926,5.12122974621956,1.8872787552505783,3.211619635088532,0.07608722283540546,-0.14512804639817026,-0.3946920480821012,2.080950179584617,3
33,51,-617.721241591241,69.338489921509,-11.700454279683454,19.3033240674053,5.3948637425660015,-1.4112468532899247,-1.1590558617727682,-10.149988914986476,0.40080402640434026,-3.3697839350325443,-1.178476390183721,-4.314735071758086,-2.219233395334295,0.2156941498441993,-3.252734294985776,-2.5865609593250483,-3.965511718985368,1.864563393012155,-1.2726039369246884,3.04141910481462,-1.2790917600427187,2.7050442850645307,0.2256244622417409,4.774117486702001,1.3448249168518804,4.030246135216946,0.8965727531800041,3.379202361460869,1.7971121603915308,4.089200505860592,2.0380289335015966,5.23323365078108,4.255542514351959,6.90680731619042,3.513721647616284,3.4371700095160715,2.7109212117798824,5.700137314893587,4.302955269074379,5.7620166687392365,2
34,52,-557.2871346431984,52.270047611416175,8.324058133909741,12.634028281469398,-2.894079684140176,-4.253954132729096,6.2980197715871595,-8.351320784797236,-7.720954635886568,-5.15916343435339,-5.603779423480288,-4.910316929620606,-4.1421847675422026,-0.02122000234379584,-5.576530543663025,-0.2014305154638044,-1.6283810004973207,-1.395018877342045,-1.374472557143534,1.981523942910533,-3.878919516379185,-0.2583097009048609,-2.2962512548411946,1.2621206433129728,0.3543812094626177,3.3302179984099536,1.5747494914873117,4.415002545221652,3.78795011050202,5.759044854000963,2.8252878542502846,7.039320376416367,4.861120333462066,8.547463527866302,4.370440795952817,5.964823913745943,3.1775436777606623,3.524778165758036,1.879698272277298,3.98538237319656,4
35,53,-521.3248644719287,54.871646549590686,-0.5825478030872353,14.397364534421115,-8.141360058222457,-4.080417770686097,7.070351147431991,-6.053389483098577,-5.003284617304142,-5.84405315429107,-2.9022373298725768,-3.2698546724844504,-2.5162489345236665,1.3329123544332515,-3.75831953985568,-0.7380435145500124,-0.2323341075201619,-0.2077212213512709,-1.1000794275148096,2.3151583296275926,-1.3578101316833082,2.5870388990461604,0.9432119374311224,2.740468881148892,-0.1114883010219762,2.1196376171955893,3.520168351453701,7.472860387058661,5.064540884229371,6.101528076871184,0.5972635713122892,2.7266998423090216,4.494829762879083,9.833840398972047,8.240667675397043,7.063138988826015,2.552389538643774,3.926610104947178,1.786160563712126,4.415415742888481,4
37,56,-343.32671067748663,35.971103053464034,-25.143784531002712,6.865276840107937,-15.325021908113664,-12.038273553345675,5.924211615623447,-7.784617335607716,-6.923032222522945,-4.1170459235836425,-5.584937895811678,-4.2170093665838335,-7.201061942865393,-3.5163072166071623,-5.931150901680851,0.0412490397220263,3.529532853982185,4.008561233392299,4.288022250700053,10.395660944642133,6.9453289550925765,10.388591696392458,8.21841033347939,7.771335890396244,2.447208640206361,3.589655149729933,0.9162277844674541,6.8311637908280325,2.1072736161907866,2.6577737490062807,0.97437492034345,3.671739631841484,2.3750042269205807,3.8219057457114864,1.8214775628565671,4.106406008777327,2.1995063332561613,1.5907516323942292,-0.8160230628315464,3.376190770639377,4
38,57,-678.4266866230747,71.26910434363383,19.2798505771808,21.34781260362575,7.169958933771762,6.303030786163747,2.998977507116308,-9.931613911576466,-1.6302320317377383,-0.726362402918266,-1.0038506422672968,-5.580905861558831,1.1711935451954698,-0.6701790596672064,-3.7505403801958224,-1.35890480804126,-2.686319992851612,3.636658942741408,-0.07657495265524461,2.9146286677790174,-0.9981431220548568,-0.07796367168992663,-1.996215951977939,3.4356494516266523,-3.2599935552166874,0.9555996175169454,-2.1534794121777114,-0.8918239661822942,-0.8306738765805743,3.8238802652993855,2.032990837815944,6.936987123023346,4.6909091072522715,6.619479552028523,4.8526388866105385,7.138671394343008,4.430811557343776,6.764192918174079,4.117524324612178,5.266511807375912,1
42,64,-608.5406271682725,57.55794192602704,-8.855595646085478,5.033646569581129,-6.914534495535323,-4.680664877589735,-9.441435772233877,-11.171822989679134,-8.109812555540335,-2.822403443620252,-8.334255090926563,-5.722168889587022,-9.350924291481775,1.06597898785493,-11.50435554394076,-6.089312871574862,-4.850668922641448,-4.512093754435098,-6.811689485569209,-2.8316186688377805,-4.70322159636669,-6.469074287362916,-2.3843473087007627,-1.5100001273263437,-1.4184691882577103,-0.6455998118876408,2.2178833426258864,5.524912017029103,6.940059317095397,9.137275536967932,5.4259290936863485,7.367184722450109,3.0198681316438254,3.955724681698889,2.4347992053679968,6.317607328652482,1.3864725727764735,5.386582672072716,1.6091938075006176,3.837107693159256,1
43,65,-615.1633242142832,65.91475323576803,-5.921634619398931,14.705195922829098,-6.903174509068833,-2.053156302663989,-5.0338631148415045,-9.149324979157015,-4.225215367879168,-2.287631510801546,-4.583935584578249,-4.950075793198528,-6.3237658271374535,1.8953572218394248,-7.555338149381533,-2.577373245407262,-4.734884580673981,-2.1517931056882653,-6.255416139151699,-1.6470195368581937,-2.7239311863319604,-2.3744875698103978,-1.8579653451484488,0.2194316903796706,-0.8530853806558222,1.3218645444824322,4.5248312829636985,6.853200951847956,8.498915789686578,6.994280218160047,3.444259638468259,4.883518374939107,1.5690838174588464,4.872213561868201,1.9387813930739308,3.8952514953891897,-1.5807485208008751,2.003619974439756,0.2604137676590824,1.5407347833537748,1
46,68,-623.1370011442717,53.94047056459723,-6.522478571234036,5.7624706979869496,-6.499049399523116,-5.4956673045431135,-11.634352498972182,-13.97233804565983,-5.681548227341625,-3.3848673649314587,-8.264344739906237,-4.126546521133924,-8.45265823829834,-0.5626017650097379,-8.52071724819942,-5.153629987138649,-4.617405869532704,-3.6532560322558814,-5.959014461110224,-2.8525383619262707,-3.508179290471048,-6.518051361835946,-5.984698435214809,-2.0092836764849182,-2.2381925399229368,-1.6215496025057303,2.8671391915424493,2.5690383700300887,2.2569743487694374,1.7455657808686509,1.9987127274932543,9.995218961424275,13.145743573891096,14.652302015495415,11.552284638224346,7.731905019854648,-1.652242924733902,1.8462046012441884,1.3402579412628643,3.177156824916935,3
47,69,-397.1897150085061,39.516095294204895,-31.052753913122878,4.276463944202953,-19.602798147795802,-9.971844835264662,-4.051983406566341,-17.607814478350587,-3.676755391643413,-5.614380673075731,-5.473606505715816,-3.665147101468337,-9.67797589267314,-0.5057313747545067,-5.722797138843862,-0.6925556190489083,0.23963779640263505,3.8326153683179416,1.4641997130641482,4.958014051556519,2.063422583215217,1.1818634090976006,-1.8108927217128088,0.9654082747844591,1.46115442909822,4.474022102919537,4.4599831490233,1.0383449138703462,-2.0608072056031896,-0.8945268697404307,-0.25985220129017816,3.968357280558513,-0.5466109969000692,1.926292952222155,1.632666721735584,0.2860086772085639,-1.1439873147111321,2.4310678503086,0.2852569033229358,1.9901904706957163,4
48,71,-597.7372787798568,62.11968296440283,-12.81731590790076,10.191201692041078,-11.21383367660312,-3.3192313692745383,-7.5231837484797826,-12.300279078003335,-7.004099312835264,-4.477104578993521,-4.135396159118189,-9.487599380514688,-8.300078371184496,0.5023300079679278,-9.1522334659404,-4.937014245837834,-8.310451072357756,-4.67635726431491,-6.489991779393117,-5.3935973411199125,-5.963607477113233,-7.295228484840054,-5.186215904537027,-0.9755732767402324,-0.8126348691970796,1.4493782391673378,0.096368270934049,0.17770151599905326,-1.4780338126425423,1.7283857264330624,-0.6054601995337449,4.346001597635198,2.353123092939766,6.143062916938763,4.808805349882845,9.82896457719119,4.191314212341794,4.254966453237877,-1.3609230527577776,-0.24154019307975805,1
49,72,-625.8503251339309,54.354135663805025,-8.362037063983157,5.373768184715573,-8.252167280001245,-5.520824672502988,-13.962793511170545,-17.4720782917257,-13.345075441565516,-5.364381385162679,-10.588587806669462,-4.379043061834721,-11.90882406609996,-1.1682269152852136,-8.292609864386371,-8.864475377006979,-4.220838091004108,-4.118998523504255,-9.408026760291843,-2.837357607112042,-5.00408388659305,-5.425862293784278,-2.9586610281817873,2.7799994380134354,3.9677116927623985,2.779445942178302,4.195921078079009,3.2476084459632744,3.0738606215409034,5.3762986616624415,2.5831333928479823,6.0543950790961745,1.1153657557626515,1.245476137566334,-2.6691700426982283,1.3224609974577242,-2.065500774284509,-1.4345083396389156,-2.8090248420738426,-0.7568936712810111,3
